SalleDeBain,surface,chambres,salons,Secteur,price
1,105,3,1,Aïn Chock,1290000
2,81,2,2,Sidi Maarouf,850000
1,79,3,1,Sidi Moumen,480000
1,89,3,1,Bourgogne,1350000
2,120,3,1,Hay Mohammadi,860000
2,84,2,1,Les Princesses,1150000
2,74,2,1,Beauséjour,1220000
2,120,3,2,Hay Hassani,1400000
2,92,2,2,Bourgogne,1395000
2,120,2,1,Bourgogne,1750000
1,70,3,1,Hay Mohammadi,500000
2,119,3,1,Maarif,1870000
2,107,3,1,Maarif,1620000
2,104,3,1,La Gironde,1170000
1,70,2,1,Al Madina Aljadida,600000
2,100,2,2,Ain Sebaa,790000
1,76,2,1,La Gironde,850000
2,80,2,1,Quartier des Hôpitaux,1450000
1,70,2,1,Sidi Moumen,710000
2,138,3,1,Anfa,1750000
2,65,3,1,Sidi Moumen,420000
1,56,2,2,Hay Hassani,400000
1,60,2,1,Oulfa,580000
2,152,3,2,Belvédère,2100000
3,162,3,1,Gauthier,2150000
1,54,2,1,Oulfa,500000
1,64,2,2,Ain Sebaa,480000
1,102,2,1,Belvédère,1200000
2,84,2,1,Maarif,1380000
2,78,2,1,Sidi Maarouf,760000
2,154,3,3,Racine,2150000
2,81,2,1,Sidi Bernoussi,840000
2,121,3,1,Palmier,1450000
1,78,2,1,Sidi Bernoussi,600000
2,120,3,1,Aïn Borja,1200000
1,54,2,1,Oulfa,540000
1,119,3,1,Derb Omar,1200000
1,70,2,1,Aïn Chock,970000
2,100,3,1,Centre Ville,1200000
2,95,2,2,Autre secteur,1400000
2,88,2,1,Ferme Bretone,1700000
2,90,2,1,Sidi Maarouf,950000
1,93,3,1,Hay Mohammadi,620000
1,62,3,1,Oulfa,500000
2,93,2,2,Sbata,695000
3,162,3,1,Sbata,1300000
1,169,2,1,Mers Sultan,1000000
1,70,2,1,La Gironde,760000
2,95,2,2,Bourgogne,1400000
3,128,3,1,Aïn Borja,1500000
1,102,2,1,Sidi Maarouf,890000
1,64,2,1,Ain Sebaa,690000
2,154,3,1,2 Mars,2200000
1,64,2,1,Ain Sebaa,480000
2,76,3,1,Errahma,680000
1,53,2,1,Oulfa,420000
2,136,2,1,La Gironde,1250000
1,130,3,1,Maarif,2000000
2,112,2,2,Beauséjour,1360000
1,60,2,1,Hay Mohammadi,430000
1,164,1,1,Anfa,2624000
1,112,2,1,Ben M'sick,700000
2,96,2,2,Sidi Bernoussi,960000
1,100,2,2,Hay Sadri,650000
1,55,2,1,Hay Inara,550000
1,107,3,2,Sbata,1000000
1,64,2,1,Hay Mohammadi,450000
1,67,2,1,Oulfa,580000
3,111,3,1,Laimoune,1720000
2,154,3,3,Racine,2150000
1,65,3,1,Oulfa,500000
2,140,3,2,2 Mars,1990000
2,81,3,1,Sidi Moumen,670000
1,72,2,1,Californie,800000
1,54,2,1,Oulfa,500000
2,160,3,1,Californie,1540000
1,158,3,2,Aïn Borja,920000
2,95,2,1,Oasis,1390000
3,56,4,2,Ben M'sick,1500000
1,116,2,2,Belvédère,1499997
2,134,3,3,Bourgogne,1550000
2,105,3,2,Ain Sebaa,810000
2,80,2,1,Al Qods,650000
2,120,3,1,Maarif,1140000
1,57,2,1,Hay Albaraka,420000
2,136,3,1,2 Mars,2100000
2,71,2,1,Oulfa,850000
1,46,1,1,La Gironde,560000
2,119,2,1,2 Mars,1420000
2,97,3,1,Aïn Borja,730000
1,58,3,1,Oulfa,490000
2,73,2,1,Aïn Chock,810000
3,79,2,1,Sidi Moumen,400000
1,50,2,1,Sidi Bernoussi,400000
1,109,3,1,Sbata,700000
1,75,2,2,Sidi Moumen,560000
1,73,2,2,Roches Noires,700000
1,60,2,1,Aïn Chock,745000
2,120,4,1,Sidi Maarouf,800000
2,120,4,1,Sidi Maarouf,800000
1,43,1,1,Maarif,950000
2,98,3,1,Sidi Moumen,750000
1,65,2,1,Hay Hassani,400000
2,114,3,1,Maarif,1400000
1,62,2,1,Hay Inara,400000
1,67,2,1,Oulfa,580000
2,78,2,1,Sidi Maarouf,760000
2,81,2,1,Oasis,1270000
1,68,2,1,Ain Sebaa,490000
3,201,3,1,Aïn Chock,2700000
1,53,2,1,Lissasfa,450000
1,60,2,1,Oulfa,700000
1,60,3,1,Oulfa,700000
2,96,2,1,Maarif,1000000
1,104,2,1,2 Mars,1300000
1,80,2,1,Anfa,1200000
2,92,2,1,Oasis,1300000
2,74,3,1,Aïn Chock,810000
2,99,2,1,Sidi Moumen,1600000
1,107,3,1,Belvédère,900000
1,69,2,1,Sidi Bernoussi,400000
1,78,2,1,Aïn Borja,680000
1,126,2,2,Maarif,1300000
2,105,2,2,Ben Ejdia,1627500
2,124,5,1,Maarif,1350000
1,68,3,1,Sidi Maarouf,450000
1,58,2,1,Hay Mohammadi,590000
2,131,2,2,Quartier des Hôpitaux,1900000
3,111,4,1,Autre secteur,540000
2,67,2,1,Ain Sebaa,720000
2,60,2,1,Oulfa,480000
2,112,2,2,Bourgogne,920000
1,83,2,1,Maarif,1350000
1,71,2,1,Aïn Borja,640000
1,80,2,1,Oulfa,700000
1,80,3,1,Aïn Borja,640000
1,100,2,2,Aïn Chock,1200000
1,56,2,1,Oulfa,440000
2,69,2,1,Errahma,800000
2,95,4,1,Sidi Bernoussi,700000
2,75,2,1,Al Fida,780000
1,74,2,1,Errahma,660000
1,100,3,1,Oulfa,750000
1,101,2,2,Aïn Borja,990000
2,154,3,3,Racine,2150000
2,92,2,1,Bourgogne,1050000
1,72,2,1,Errahma,600000
2,81,2,1,Aïn Chock,1100000
1,56,4,1,Oulfa,450000
3,114,2,2,Oulfa,1400000
1,74,2,2,Hay Hassani,700000
2,112,3,2,Oulfa,1480000
1,60,2,1,Oulfa,480000
1,64,3,1,Ain Sebaa,630000
1,51,1,1,Aïn Borja,540000
1,80,2,1,Ain Sebaa,800000
2,72,2,2,Hay Hassani,660000
1,84,2,1,Oulfa,960000
1,65,2,1,Oulfa,650000
2,132,3,1,La Gironde,1400000
2,77,2,1,La Gironde,1100000
1,60,3,1,Oulfa,560000
2,209,4,2,Quartier des Hôpitaux,2799000
1,64,2,1,Hay Mohammadi,400000
2,113,3,2,Maarif,1080000
2,189,3,2,Palmier,2800000
1,69,3,1,Oulfa,590000
1,84,2,1,Ben M'sick,880000
1,90,2,1,Oulfa,650000
2,120,2,2,Centre Ville,1300000
1,71,3,1,Belvédère,840000
1,75,2,1,Maarif,1000000
1,66,2,1,Al Madina Aljadida,540000
3,155,2,2,Bourgogne,1320000
2,142,3,1,Maarif,1720000
2,110,3,1,Maarif,1000000
2,152,4,1,Californie,2550000
2,102,2,2,La Gironde,890000
2,152,3,3,2 Mars,2000000
2,125,2,1,Casablanca Finance City,2400000
2,152,3,1,Gauthier,2800000
2,126,3,2,Maarif,2200000
2,92,2,1,Bourgogne,1050000
1,67,2,1,Oulfa,580000
1,72,2,1,Sidi Moumen,560000
1,91,2,1,Autre secteur,700000
2,174,3,2,Quartier des Hôpitaux,2450000
3,145,3,1,Bourgogne,2000000
2,95,3,1,Sidi Moumen,760000
2,124,3,2,2 Mars,1650000
2,89,3,1,Centre Ville,1050000
3,140,3,1,Autre secteur,2400000
1,112,3,1,Sidi Moumen,750000
1,269,3,1,Belvédère,950000
2,134,3,1,Val Fleuri,1809000
1,69,2,1,Ben M'sick,660000
2,100,3,1,Bournazil,780000
2,130,3,3,Maarif,2400000
1,47,1,1,Maarif,1150000
1,96,3,2,Al Fida,900000
1,116,3,1,Sidi Bernoussi,650000
1,200,3,2,Ain Sebaa,1200000
1,82,2,1,Quartier des Hôpitaux,1200000
2,143,2,2,Oulfa,1397000
2,67,2,1,Sidi Bernoussi,600000
1,69,2,1,Ben M'sick,670000
2,146,3,2,Bourgogne,1700000
2,122,3,2,Bourgogne,1600000
1,68,2,1,Hay Hana,580000
2,133,3,1,Maarif,1500000
1,68,2,1,Hay Inara,580000
1,58,2,1,Ain Sebaa,510000
1,140,2,1,La Gironde,1400000
3,137,3,2,Anfa,2900000
1,85,2,1,Centre Ville,1200000
2,164,2,2,Hay Hassani,1650000
1,66,2,1,Sidi Bernoussi,420000
1,100,3,1,Bourgogne,1300000
2,120,3,2,2 Mars,1700000
1,101,2,2,Aïn Borja,990000
2,81,2,1,Oasis,1270000
1,67,2,1,Oulfa,580000
3,280,5,5,Sidi Maarouf,1950000
1,122,2,1,Roches Noires,870000
1,58,3,1,Oulfa,490000
1,62,2,1,Mers Sultan,640000
1,58,1,1,Sidi Maarouf,450000
1,63,2,1,Sidi Bernoussi,400000
1,57,3,1,Al Qods,520000
1,56,2,1,Ain Sebaa,500000
2,84,3,2,Maarif,950000
2,91,3,1,Errahma,750000
1,117,3,1,Sidi Moumen,670000
2,131,3,1,C.I.L,2980000
2,164,3,1,Route d'El Jadida,2150000
1,51,1,1,Sidi Maarouf,410000
1,75,3,1,Laimoune,790000
2,128,3,2,Maarif,1700000
2,112,3,1,Centre Ville,1500000
1,68,2,1,Autre secteur,550000
1,54,2,1,Lissasfa,400000
2,84,2,1,Hay Hassani,900000
1,91,2,1,Aïn Chock,870000
1,83,2,1,Roches Noires,680000
1,134,4,1,Al Fida,1140000
1,111,2,1,Hay Sadri,650000
1,55,2,1,Oulfa,450000
2,120,2,2,2 Mars,1200000
2,99,2,1,Roches Noires,1287500
2,103,3,1,Sidi Moumen,1400000
1,58,1,1,La Gironde,690000
1,65,2,1,Ben M'sick,420000
3,180,3,3,Aïn Borja,1250000
2,60,2,1,Oulfa,420000
1,70,2,2,Maarif,1290000
1,84,2,1,Bournazil,880000
2,105,3,2,Aïn Chock,1100000
2,78,2,1,Sidi Maarouf,760000
2,92,2,1,Bourgogne,1050000
3,111,3,1,Laimoune,1720000
1,56,2,1,Hay Hassani,460000
2,84,2,1,Ben Ejdia,1050000
1,92,3,2,Hay Inara,1000000
2,160,4,2,Centre Ville,400000
2,125,3,1,Ain Sebaa,1200000
2,107,2,1,Ben Ejdia,890000
1,88,2,1,Sidi Bernoussi,680000
2,115,3,1,Racine,2300000
2,98,3,1,Maarif,1000000
1,90,3,1,Autre secteur,450000
2,67,2,1,Ain Sebaa,550000
2,67,2,1,Ain Sebaa,750000
1,118,3,1,Oulfa,1180000
2,90,2,1,Bourgogne,1500000
1,64,2,1,Autre secteur,680000
2,93,2,2,Anfa,1850000
1,99,3,1,Sidi Moumen,750000
2,83,2,1,Bourgogne,1250000
2,72,2,1,Autre secteur,520000
2,140,3,2,Anfa,1800000
1,52,2,1,Aïn Chock,600000
2,82,2,2,Belvédère,1250000
3,129,2,2,Val Fleuri,2350000
1,77,2,2,Lissasfa,600000
2,100,2,1,Sidi Moumen,590000
1,52,1,1,Route d'Azemmour,450000
2,104,2,2,Roches Noires,750000
3,154,3,2,Val Fleuri,2300000
1,86,2,2,Al Qods,850000
1,75,2,1,Aïn Borja,800000
1,65,2,1,Ain Sebaa,400000
1,75,2,1,Aïn Borja,800000
2,97,2,2,Beauséjour,1250000
1,107,2,3,Hermitage,845000
1,68,2,1,Sidi Maarouf,650000
2,78,2,1,Sidi Maarouf,760000
3,111,3,1,Laimoune,1720000
2,80,2,2,Sidi Othmane,420000
2,64,2,2,La Gironde,680000
1,53,2,1,Oulfa,420000
1,80,2,1,Al Fida,650000
2,99,2,1,Belvédère,950000
2,105,3,1,Oasis,1350000
1,110,2,1,Derb Ghallef,1500000
1,97,2,1,Mers Sultan,850000
1,128,3,1,Sbata,560000
1,96,3,2,Hay Alfalah,640000
2,78,3,1,Ain Sebaa,918000
1,64,2,1,Bournazil,520000
2,93,3,1,Sidi Maarouf,980000
2,90,2,1,Hay Inara,840000
2,97,2,2,Maarif,1260000
2,122,3,2,Sidi Moumen,700000
2,165,3,2,Maarif,2500000
1,70,2,1,Oulfa,540000
2,109,2,1,Ain Sebaa,826500
2,98,2,1,Val Fleuri,1500000
2,120,3,1,Sidi Maarouf,1150000
2,94,2,1,Belvédère,970000
1,123,3,1,Sidi Othmane,960000
1,74,2,1,Sidi Moumen,620000
1,117,2,1,Anfa,1650000
2,110,2,1,Hay Hassani,980000
1,93,3,1,Hay Mohammadi,950000
1,100,3,1,Hay Mohammadi,1100000
2,100,2,1,Sidi Moumen,600000
2,78,2,1,Sidi Bernoussi,740000
1,61,2,1,Sidi Moumen,400000
2,170,4,1,Quartier des Hôpitaux,2000000
2,100,3,1,Sidi Maarouf,1080000
1,94,3,2,Autre secteur,760000
1,107,2,1,Maarif,1350000
1,74,2,1,Bournazil,700000
1,67,2,1,Oulfa,580000
1,51,1,1,Beauséjour,809000
2,126,3,2,Maarif,2200000
2,81,4,2,Hay El Farah,1100000
2,93,2,1,Ferme Bretone,1570000
1,63,2,1,Sidi Moumen,400000
2,88,3,1,Belvédère,1200000
2,67,2,1,Sidi Bernoussi,700000
2,125,3,2,La Gironde,1200000
2,70,2,1,Sbata,1840000
2,133,2,1,Centre Ville,1500000
2,146,3,1,Maarif,1760000
1,67,2,1,Belvédère,750000
1,74,3,1,Sidi Maarouf,925000
1,88,2,1,Sidi Moumen,550000
1,104,2,1,Sidi Bernoussi,480000
2,106,2,1,Val Fleuri,1600000
2,98,2,1,Tantonville,860000
1,101,3,1,Belvédère,1070000
2,80,3,1,2 Mars,450000
2,82,2,1,Maarif,1480000
1,74,2,1,Maarif,900000
2,162,3,2,Sidi Maarouf,1200000
2,90,2,1,Ain Sebaa,904800
1,52,2,1,Sidi Maarouf,410000
2,111,3,1,Maarif,1400000
2,95,3,1,Sidi Moumen,720000
1,107,3,1,Quartier des Hôpitaux,1020000
2,147,3,2,Oulfa,1650000
2,124,2,1,Roches Noires,1150000
1,55,1,1,Ain Sebaa,460000
1,80,2,1,Ain Sebaa,800000
2,170,2,1,Maarif,2200000
1,78,2,1,Hay Mohammadi,630000
2,110,2,2,Oulfa,1000000
2,87,2,1,Errahma,690000
2,136,2,1,2 Mars,1400000
2,125,3,1,Belvédère,1290000
2,78,2,1,Sidi Maarouf,760000
2,126,3,2,Maarif,2200000
2,80,2,2,Sidi Othmane,420000
1,86,2,1,Belvédère,860000
1,85,1,2,Mers Sultan,640000
2,111,3,1,Sidi Moumen,1350000
2,110,2,1,Sidi Bernoussi,1000000
1,61,2,1,Sidi Bernoussi,420000
1,61,2,1,Sidi Bernoussi,400000
4,200,5,2,Sidi Moumen,1300000
1,75,2,1,Belvédère,750000
2,129,2,3,Quartier des Hôpitaux,1590000
2,153,4,2,Maarif,1200000
1,58,2,1,Sidi Moumen,440000
2,136,3,2,Val Fleuri,1850000
1,60,1,1,Al Qods,620000
1,66,2,1,Sidi Moumen,3000000
1,54,2,1,Sidi Bernoussi,450000
2,75,2,1,Ain Sebaa,640000
3,217,3,2,Sidi Maarouf,1350000
1,80,3,1,Oulfa,800000
1,92,2,1,Sidi Maarouf,880000
1,67,2,1,Aïn Chock,585000
2,88,2,1,Autre secteur,1000000
1,50,2,1,Autre secteur,450000
1,140,2,2,Autre secteur,1100000
1,68,2,2,Hay Moulay Rachid,560000
1,80,2,2,Roches Noires,640000
2,150,4,2,Derb Ghallef,1750000
3,205,3,3,Triangle d'Or,2900000
1,75,2,1,Quartier des Hôpitaux,1237500
2,96,3,1,Sidi Bernoussi,830000
2,103,3,2,Hermitage,1300000
1,113,2,1,C.I.L,1500000
2,87,2,1,La Gironde,950000
2,90,3,1,Sidi Maarouf,600000
1,100,2,2,Sidi Bernoussi,720000
1,55,2,1,Ain Sebaa,410000
2,126,3,2,Maarif,2200000
2,81,2,1,Sidi Bernoussi,840000
2,80,2,2,Sidi Othmane,420000
1,100,2,2,Sidi Bernoussi,720000
1,103,3,1,Hay Mohammadi,1400000
1,62,2,1,Sidi Bernoussi,400000
1,147,2,1,Ain Sebaa,630000
1,87,2,2,Oulfa,790000
2,65,2,1,Laimoune,630000
2,171,3,3,C.I.L,1750000
1,80,2,1,Sidi Maarouf,780000
2,114,3,2,Sidi Bernoussi,1100000
1,87,2,1,Mers Sultan,1300000
1,60,2,1,Ain Sebaa,460000
1,80,2,1,Oulfa,840000
1,80,2,2,La Gironde,840000
2,82,2,2,Hay Almassira 2,650000
2,79,1,2,Maarif,700000
2,170,3,1,Autre secteur,1540000
1,54,2,1,Oulfa,450000
2,120,3,2,Maarif,2050000
2,103,2,2,Les Princesses,1700000
2,120,2,2,2 Mars,1200000
2,76,3,2,Al Qods,640000
2,90,2,1,Beauséjour,1200000
1,61,2,1,Oulfa,560000
1,59,2,1,Sidi Othmane,400000
1,42,1,1,Oasis,850000
2,113,3,1,Beauséjour,1180000
2,157,3,1,Californie,2000000
2,140,3,2,Hay Mohammadi,900000
1,92,3,1,Sidi Moumen,790000
1,62,2,1,Sidi Moumen,420000
1,60,2,1,Aïn Chock,660000
2,82,2,2,Bourgogne,800000
1,65,3,1,Ain Sebaa,400000
2,94,2,2,Roches Noires,890000
1,74,4,1,Oulfa,700000
2,81,2,1,Oasis,1270000
2,81,2,1,Sidi Bernoussi,840000
2,80,2,2,Sidi Othmane,420000
6,140,10,7,Al Fida,800000
2,80,2,1,Aïn Chock,790000
1,60,2,1,Californie,640000
2,97,2,2,Belvédère,1260000
1,92,2,2,Belvédère,1150000
2,81,2,1,Oulfa,695000
2,115,4,1,Aïn Chock,1100000
1,72,2,1,Anfa,1250000
3,186,4,3,Oulfa,1450000
1,52,2,1,Oulfa,500000
1,75,3,1,Oulfa,520000
1,83,1,2,Hay Albaraka,650000
2,95,3,1,Bourgogne,1100000
1,53,2,1,Ain Sebaa,400000
1,85,3,1,Sidi Bernoussi,460000
2,136,3,2,Californie,1950000
2,68,2,1,Ain Sebaa,470000
1,74,2,2,Aïn Borja,520000
2,97,2,1,Maarif,1220000
2,132,3,2,Beauséjour,1180000
1,87,3,1,La Gironde,860000
1,104,2,1,Sidi Bernoussi,480000
2,102,2,1,Aïn Borja,1100000
2,144,3,2,Quartier des Hôpitaux,1995000
2,110,3,1,Aïn Chock,830000
1,83,2,1,Sidi Bernoussi,830000
1,88,2,1,La Gironde,880000
1,88,2,1,La Gironde,880000
2,100,3,2,Hay Sadri,720000
1,65,2,1,Sidi Bernoussi,460000
1,86,3,1,Al Qods,740000
1,67,2,1,Aïn Chock,700000
4,64,5,3,Aïn Chock,1450000
1,109,3,1,Sbata,665000
1,76,2,1,Sbata,620000
2,92,2,1,Bourgogne,1050000
2,126,3,2,Maarif,2200000
1,67,2,1,Oulfa,580000
1,77,2,1,Hay Moulay Rachid 1,490000
2,110,2,2,Autre secteur,550000
2,77,3,1,Ain Sebaa,840000
2,120,3,1,Mers Sultan,1380000
2,61,4,1,Hay Moulay Rachid 6,899999
2,111,2,1,Belvédère,1150000
1,56,1,1,Belvédère,960000
2,110,2,2,Autre secteur,550000
2,78,2,1,Belvédère,950000
1,52,2,1,Oulfa,400000
1,51,2,1,Ain Sebaa,550000
1,102,2,1,Sidi Bernoussi,680000
2,124,3,1,Roches Noires,1090000
2,83,3,1,Errahma,600000
2,218,3,3,Almaz,2500000
2,92,2,3,Maarif,1250000
1,75,5,1,Sidi Bernoussi,580000
1,70,2,1,Ben M'sick,470000
2,55,1,1,Anfa,825000
1,106,2,2,Anfa,1100000
1,85,3,1,Belvédère,850000
2,80,2,1,Ben M'sick,500000
2,80,2,1,Ben M'sick,500000
2,140,3,1,Maarif,1550000
2,76,2,1,Sidi Maarouf,760000
2,120,2,2,Bourgogne,1200000
2,182,3,2,Val Fleuri,2200000
2,122,3,1,Sidi Moumen,850000
1,89,2,1,La Gironde,780000
2,100,2,1,2 Mars,1100000
2,95,3,1,Oulfa,1000000
2,95,2,1,Oulfa,1000000
2,94,3,1,Bourgogne,1300000
1,72,2,1,Oulfa,1000000
1,67,2,1,Sidi Maarouf,620000
1,101,2,2,Aïn Borja,990000
2,81,2,1,Oasis,1270000
2,80,2,2,Sidi Othmane,420000
2,110,2,1,Bourgogne,1650000
2,121,4,2,Oulfa,1400000
1,70,2,1,Sidi Bernoussi,480000
1,70,1,2,Sidi Bernoussi,420000
1,49,2,1,Autre secteur,400000
1,69,2,1,Al Qods,620000
1,63,6,1,Mers Sultan,500000
1,68,2,2,Ain Sebaa,580000
2,110,2,2,Aïn Chock,1200000
1,52,2,1,Ain Sebaa,500000
1,72,2,1,Oulfa,650000
1,80,2,1,Al Madina Aljadida,450000
3,172,3,2,Ferme Bretone,3000000
1,54,1,1,Autre secteur,620000
2,74,2,2,Sidi Moumen,720000
1,86,1,2,Bourgogne,750000
2,60,2,1,Oulfa,580000
2,102,2,1,Maarif,1400000
2,120,3,1,Belvédère,1380000
1,103,2,1,Sidi Bernoussi,580000
2,120,3,2,Les Princesses,2050000
2,120,2,1,La Gironde,1100000
1,67,2,2,Al Madina Aljadida,470000
2,119,3,2,Aïn Borja,1550000
1,82,2,2,Belvédère,850000
2,94,3,1,Sidi Maarouf,697500
2,98,2,2,Oulfa,950000
1,84,2,1,Autre secteur,640000
2,73,2,1,Lissasfa,579998
1,60,2,1,Aïn Chock,650000
2,84,2,1,Oulfa,650000
2,100,3,1,Sidi Moumen,800000
2,136,3,1,Sidi Othmane,760000
2,137,3,1,Quartier des Hôpitaux,1700000
2,193,3,2,Anfa,2600000
2,81,2,1,Sidi Bernoussi,840000
1,51,1,1,Beauséjour,809000
1,67,2,1,Oulfa,580000
1,84,2,1,Sidi Bernoussi,650000
2,120,3,1,Bourgogne,1900000
1,140,3,2,Sidi Moumen,660000
1,100,2,2,Sidi Bernoussi,900000
1,60,2,1,Maarif,750000
2,132,3,1,Aïn Borja,1200000
1,58,2,1,Sbata,580000
2,113,2,2,Aïn Diab,2000000
2,90,3,1,Sidi Moumen,600000
2,84,2,1,Oulfa,650000
2,178,3,2,Bourgogne,2600000
1,58,3,1,Aïn Chock,520000
2,173,3,2,Quartier des Hôpitaux,2400000
1,89,2,2,Sidi Maarouf,950000
1,52,2,1,Oulfa,460000
1,62,3,1,Sidi Moumen,500000
3,151,2,2,C.I.L,1960000
2,76,2,1,Aïn Chock,1120000
1,63,2,1,Bournazil,460000
1,58,2,1,Sidi Maarouf,400000
2,124,2,2,Californie,1520000
1,98,2,1,Sbata,780000
1,84,2,1,Sidi Bernoussi,850000
2,116,2,1,Les Princesses,1575000
1,51,1,1,Maarif,950000
2,152,4,2,Bourgogne,2350000
2,101,3,1,Val Fleuri,1900000
2,88,3,1,Oulfa,1100000
1,200,3,2,Ain Sebaa,1200000
1,80,2,1,Bournazil,700000
2,120,2,2,Hay Sadri,820000
1,82,2,1,Sidi Moumen,830000
1,58,2,1,Oulfa,550000
1,67,2,1,Sidi Moumen,450000
1,175,2,1,Beauséjour,1100000
1,51,1,1,Beauséjour,809000
2,81,2,1,Sidi Bernoussi,840000
2,154,3,3,Racine,2150000
2,110,4,2,Hay Hassani,780000
1,100,1,1,Sidi Maarouf,550000
2,85,2,1,Maarif,1200000
1,65,2,1,Sbata,560000
2,109,3,1,Belvédère,1500000
2,125,3,3,Al Qods,1750000
2,91,2,1,Belvédère,1060000
2,116,2,2,2 Mars,1990000
1,64,2,1,Ain Sebaa,400000
2,100,3,1,Sidi Moumen,800000
1,51,1,1,La Gironde,610000
2,122,2,1,Belvédère,1160000
2,110,3,1,Sidi Maarouf,1385000
1,69,2,1,Sidi Moumen,620000
1,93,2,2,Roches Noires,900000
1,81,2,1,Hay Mohammadi,550000
2,126,2,2,Hay Albaraka,760000
1,62,2,1,Sidi Moumen,430000
2,91,3,1,Ain Sebaa,964600
1,46,1,1,Hay Hassani,1100000
2,65,2,1,Maarif,780000
1,68,2,1,Oulfa,440000
1,146,3,3,Sidi Maarouf,950000
2,142,3,2,Maarif,1770000
1,73,2,1,Roches Noires,830000
1,69,2,1,Hay Hassani,950000
2,113,3,2,Maarif,1150000
1,128,3,1,Ben M'sick,940000
1,68,2,1,Oulfa,430000
1,82,3,1,Hay Hassani,900000
2,125,2,2,Belvédère,950000
2,97,3,1,Belvédère,1500000
2,85,2,1,Oulfa,950000
1,61,2,1,Sidi Bernoussi,410000
1,84,2,1,Hay Moulay Rachid,430000
2,80,2,2,Sidi Othmane,420000
3,111,3,1,Laimoune,1720000
1,51,1,1,Beauséjour,809000
1,54,3,1,Bourgogne,600000
3,233,3,2,Anfa,2200000
1,65,2,1,Hay Mohammadi,410000
3,126,3,2,Racine,2700000
2,121,3,1,2 Mars,1750000
2,92,2,1,Casablanca Finance City,1700000
2,91,4,2,Sidi Bernoussi,650000
1,71,2,1,Oulfa,680000
1,95,2,1,Al Fida,620000
2,133,3,1,Maarif,1860000
2,122,3,2,Bourgogne,1820000
2,110,2,1,Bourgogne,1480000
1,63,2,1,Sidi Bernoussi,400000
2,70,2,1,Ain Sebaa,760000
2,139,3,1,Belvédère,1500000
1,104,2,1,Sidi Othmane,620000
1,75,2,1,Sidi Bernoussi,630000
2,164,4,2,Sidi Maarouf,1700000
2,134,3,2,Belvédère,1750000
1,86,2,1,Belvédère,1050000
1,80,2,1,Al Qods,750000
1,56,2,1,Oulfa,700000
1,55,3,1,Oulfa,500000
1,66,2,1,Ain Sebaa,590000
1,64,2,1,Oulfa,550000
2,83,3,1,Autre secteur,660000
3,140,3,2,Belvédère,1550000
2,103,2,3,Sidi Moumen,650000
1,118,3,2,Sidi Bernoussi,1200000
1,65,2,1,Hay Mohammadi,430000
1,62,2,1,Hay Sadri,520000
1,60,2,1,Aïn Chock,410000
2,125,3,1,Ain Sebaa,1200000
3,205,3,2,Maarif,2950000
2,81,2,1,Maarif,950000
1,67,2,1,Oulfa,580000
2,80,2,2,Sidi Othmane,420000
2,81,2,1,Sidi Bernoussi,840000
1,70,2,1,Aïn Borja,600000
2,96,2,2,Aïn Borja,920000
1,64,1,1,Anfa,1000000
1,83,2,1,Aïn Chock,1050000
1,57,2,1,Hay Moulay Rachid,480000
2,100,3,1,Aïn Chock,870000
2,97,2,1,Quartier des Hôpitaux,1200000
1,86,2,1,Al Qods,730000
2,170,2,1,Bourgogne,1800000
1,68,2,1,Al Fida,800000
1,51,2,1,Oulfa,470000
1,115,2,1,Maarif,1100000
1,99,3,1,Errahma,816750
1,67,2,1,Sidi Moumen,400000
2,128,5,2,Sidi Bernoussi,1200000
1,57,2,1,Hay Albaraka,400000
2,160,3,1,Sidi Bernoussi,900000
1,112,2,2,La Gironde,860000
1,126,3,2,Belvédère,1200000
1,71,2,1,Al Fida,700000
1,88,3,2,Al Fida,850000
1,70,2,2,Sidi Moumen,570000
1,70,2,1,Anfa,800000
2,100,2,2,Oulfa,1650000
2,100,3,1,Bournazil,800000
1,90,2,1,Errahma,540000
1,93,3,1,Hay Albaraka,800000
3,131,3,2,Val Fleuri,1900000
1,60,2,1,Al Qods,600000
2,116,3,2,Sidi Moumen,900000
1,127,2,3,2 Mars,2000000
1,64,1,2,Aïn Borja,570000
2,82,2,1,Ain Sebaa,940000
2,124,2,2,Maarif,1698000
3,136,3,2,La Gironde,2200000
3,111,3,1,Laimoune,1720000
2,81,2,1,Sidi Bernoussi,840000
2,126,3,2,Maarif,2200000
2,82,3,1,Sidi Othmane,1000000
1,67,2,2,Aïn Borja,500000
3,217,3,2,Racine,2950000
1,58,2,1,Hay Hassani,520000
1,80,1,1,Mers Sultan,1000000
1,71,3,1,Sidi Othmane,640000
3,56,2,1,Oulfa,430000
1,133,3,1,Oulfa,1400000
1,68,2,1,Ben M'sick,680000
2,65,2,1,Sidi Bernoussi,680000
1,85,2,1,Belvédère,900000
2,117,3,2,Aïn Chock,1450000
2,81,2,1,Zone Industrielle Moulay Rachid,720000
1,250,2,1,Aïn Chock,400000
1,86,2,2,Belvédère,950000
3,168,7,2,Hay Mohammadi,900000
1,66,3,1,Sidi Bernoussi,490000
2,110,3,2,Aïn Chock,1600000
1,50,2,1,Sidi Maarouf,470000
1,62,2,1,Bournazil,510000
5,100,5,5,Sidi Bernoussi,3000000
2,110,2,1,Beauséjour,1185000
